txn_id,raw_code,code,disaster_number,is_disaster,fiscal_year,disbursement_amount,disbursement_type,disbursement_date,data_watermark
TXN-001025,IA-61102-4339,IA-61102-4339,4339,true,2026,10019635.14,Direct assistance payment,2025-11-30,SYNTHETIC-DEMO
TXN-001026,IA-61102-4339,IA-61102-4339,4339,true,2026,8068712.82,Grant award payment,2025-11-14,SYNTHETIC-DEMO
TXN-001027,IA-61102-4339,IA-61102-4339,4339,true,2026,13929349.75,Interagency transfer,2026-02-13,SYNTHETIC-DEMO
TXN-001028,IA-61102-4339,IA-61102-4339,4339,true,2026,9561815.69,Grant award payment,2026-05-24,SYNTHETIC-DEMO
TXN-001029,IA-61102-4339,IA-61102-4339,4339,true,2026,7627947.24,Direct assistance payment,2026-08-06,SYNTHETIC-DEMO
TXN-001030,IA-61102-4339,IA-61102-4339,4339,true,2026,14381394.24,Vendor / contract payment,2026-04-25,SYNTHETIC-DEMO
TXN-001031,IA-61102-4339,IA-61102-4339,4339,true,2026,8307413.11,Vendor / contract payment,2026-08-04,SYNTHETIC-DEMO
TXN-001032,IA-61102-4340,IA-61102-4340,4340,true,2026,10520579.00,Vendor / contract payment,2025-12-04,SYNTHETIC-DEMO
TXN-001033,IA-61102-4340,IA-61102-4340,4340,true,2026,8180985.19,Direct assistance payment,2025-12-09,SYNTHETIC-DEMO
TXN-001034,IA-61102-4340,IA-61102-4340,4340,true,2026,5894053.44,Grant award payment,2026-04-17,SYNTHETIC-DEMO
TXN-001035,IA-61102-4340,IA-61102-4340,4340,true,2026,11042921.73,Vendor / contract payment,2025-12-05,SYNTHETIC-DEMO
TXN-001036,IA/61102/4340,IA-61102-4340,4340,true,2026,11801106.44,Vendor / contract payment,2026-04-07,SYNTHETIC-DEMO
TXN-001037,IA-61103-4332,IA-61103-4332,4332,true,2026,7656247.34,Grant award payment,2026-06-03,SYNTHETIC-DEMO
TXN-001038,IA-61103-4337,IA-61103-4337,4337,true,2026,6009028.69,Vendor / contract payment,2026-05-21,SYNTHETIC-DEMO
TXN-001039,IA-61104-4339,IA-61104-4339,4339,true,2026,10179838.47,Grant award payment,2026-08-16,SYNTHETIC-DEMO
TXN-001040,IA-61104-4339,IA-61104-4339,4339,true,2026,10634356.55,Grant award payment,2025-12-26,SYNTHETIC-DEMO
TXN-001041,IA 61104 4339,IA-61104-4339,4339,true,2026,11360471.39,Vendor / contract payment,2026-09-16,SYNTHETIC-DEMO
TXN-001042,IA-61104-4339,IA-61104-4339,4339,true,2026,10439203.04,Direct assistance payment,2026-09-19,SYNTHETIC-DEMO
TXN-001043,IA-61104-4339,IA-61104-4339,4339,true,2026,5097449.94,Grant award payment,2025-11-04,SYNTHETIC-DEMO
TXN-001044,IA-61104-4339,IA-61104-4339,4339,true,2026,8407305.27,Vendor / contract payment,2026-07-25,SYNTHETIC-DEMO
TXN-001045,IA-61104-4339,IA-61104-4339,4339,true,2026,11463371.19,Interagency transfer,2026-04-14,SYNTHETIC-DEMO
TXN-001046,IA-61104-4339,IA-61104-4339,4339,true,2026,10782364.24,Vendor / contract payment,2026-08-20,SYNTHETIC-DEMO
TXN-001047,IA-55501-4339,IA-55501-4339,4339,true,2026,10213778.15,Grant award payment,2026-03-13,SYNTHETIC-DEMO
TXN-001048,IA-55501-4339,IA-55501-4339,4339,true,2026,5956529.36,Grant award payment,2026-06-05,SYNTHETIC-DEMO
TXN-001049,IA-55501-4339,IA-55501-4339,4339,true,2026,13116386.87,Grant award payment,2025-12-12,SYNTHETIC-DEMO
TXN-001050,IA-55501-4339,IA-55501-4339,4339,true,2026,6749862.72,Interagency transfer,2026-01-07,SYNTHETIC-DEMO
TXN-001051,IA-55501-4339,IA-55501-4339,4339,true,2026,11936175.13,Grant award payment,2026-07-19,SYNTHETIC-DEMO
TXN-001052,IA-55501-4339,IA-55501-4339,4339,true,2026,12799143.25,Grant award payment,2026-03-24,SYNTHETIC-DEMO
TXN-001053,IA-55501-4339,IA-55501-4339,4339,true,2026,7547988.89,Grant award payment,2026-07-18,SYNTHETIC-DEMO
TXN-001054,IA-55501-4339,IA-55501-4339,4339,true,2026,10044495.72,Grant award payment,2025-11-02,SYNTHETIC-DEMO
TXN-001055,HS-97067-ND,HS-97067-ND,,false,2022,2946343.54,Grant award payment,2022-04-24,SYNTHETIC-DEMO
TXN-001056,HS-97067-ND,HS-97067-ND,,false,2022,4395952.19,Grant award payment,2022-09-09,SYNTHETIC-DEMO
TXN-001057,HS-97067-ND,HS-97067-ND,,false,2022,7253348.60,Direct assistance payment,2021-11-16,SYNTHETIC-DEMO
TXN-001058,HS-97067-ND,HS-97067-ND,,false,2022,4110198.88,Vendor / contract payment,2022-08-30,SYNTHETIC-DEMO
TXN-001059,HS-97067-ND,HS-97067-ND,,false,2022,6871948.52,Direct assistance payment,2022-05-20,SYNTHETIC-DEMO
TXN-001060,HS-97067-ND,HS-97067-ND,,false,2022,4486727.23,Grant award payment,2022-01-01,SYNTHETIC-DEMO
TXN-001061,HS-97067-ND,HS-97067-ND,,false,2022,5267788.26,Direct assistance payment,2022-07-31,SYNTHETIC-DEMO
TXN-001062,HS-97067-ND,HS-97067-ND,,false,2022,6032327.44,Vendor / contract payment,2022-05-26,SYNTHETIC-DEMO
TXN-001063,HS-97067-ND,HS-97067-ND,,false,2022,6560192.39,Grant award payment,2022-07-27,SYNTHETIC-DEMO
TXN-001064,HS-97067-ND,HS-97067-ND,,false,2022,4075172.95,Vendor / contract payment,2021-11-23,SYNTHETIC-DEMO
TXN-001065,HS-61501-ND,HS-61501-ND,,false,2022,5077085.98,Vendor / contract payment,2022-09-22,SYNTHETIC-DEMO
TXN-001066,HS-61501-ND,HS-61501-ND,,false,2022,3858516.09,Grant award payment,2022-07-01,SYNTHETIC-DEMO
TXN-001067,HS-61501-ND,HS-61501-ND,,false,2022,3295446.25,Direct assistance payment,2022-03-14,SYNTHETIC-DEMO
TXN-001068,HS-61501-ND,HS-61501-ND,,false,2022,3805054.76,Grant award payment,2022-09-12,SYNTHETIC-DEMO
TXN-001069,HS-61501-ND,HS-61501-ND,,false,2022,6803581.85,Direct assistance payment,2021-10-02,SYNTHETIC-DEMO
TXN-001070,HS-61501-ND,HS-61501-ND,,false,2022,6725317.10,Grant award payment,2021-12-10,SYNTHETIC-DEMO
TXN-001071,HS-61501-ND,HS-61501-ND,,false,2022,6757195.56,Vendor / contract payment,2022-08-16,SYNTHETIC-DEMO
TXN-001072,HS-61501-ND,HS-61501-ND,,false,2022,5357859.44,Direct assistance payment,2022-01-03,SYNTHETIC-DEMO
TXN-001073,HS-61501-ND,HS-61501-ND,,false,2022,4159957.61,Interagency transfer,2021-10-10,SYNTHETIC-DEMO
TXN-001074,HS-61501-ND,HS-61501-ND,,false,2022,6159985.36,Grant award payment,2022-05-28,SYNTHETIC-DEMO
TXN-001075,HS-61502-ND,HS-61502-ND,,false,2022,5060085.49,Interagency transfer,2022-08-28,SYNTHETIC-DEMO
TXN-001076,HS-61502-ND,HS-61502-ND,,false,2022,6343795.39,Grant award payment,2022-02-09,SYNTHETIC-DEMO
TXN-001077,HS-61502-ND,HS-61502-ND,,false,2022,5698314.27,Direct assistance payment,2022-03-09,SYNTHETIC-DEMO
TXN-001078,HS-61502-ND,HS-61502-ND,,false,2022,4868862.29,Vendor / contract payment,2022-09-22,SYNTHETIC-DEMO
TXN-001079,HS-61502-ND,HS-61502-ND,,false,2022,5538741.59,Grant award payment,2022-06-07,SYNTHETIC-DEMO
TXN-001080,HS-61502-ND,HS-61502-ND,,false,2022,5435649.26,Grant award payment,2021-11-09,SYNTHETIC-DEMO
TXN-001081,HS-61502-ND,HS-61502-ND,,false,2022,3715056.34,Direct assistance payment,2022-01-07,SYNTHETIC-DEMO
TXN-001082,HS-61502-ND,HS-61502-ND,,false,2022,5727751.25,Vendor / contract payment,2022-07-07,SYNTHETIC-DEMO
TXN-001083,HS-61502-ND,HS-61502-ND,,false,2022,5734016.96,Grant award payment,2021-11-18,SYNTHETIC-DEMO
TXN-001084,HS-61502-ND,HS-61502-ND,,false,2022,3877727.16,Grant award payment,2022-03-07,SYNTHETIC-DEMO
TXN-001085,HS-61503-ND,HS-61503-ND,,false,2022,5078576.76,Grant award payment,2022-08-04,SYNTHETIC-DEMO
TXN-001086,HS-61503-ND,HS-61503-ND,,false,2022,5577382.02,Grant award payment,2022-03-26,SYNTHETIC-DEMO
TXN-001087,HS-61503-ND,HS-61503-ND,,false,2022,3627741.88,Grant award payment,2022-02-26,SYNTHETIC-DEMO
TXN-001088,HS-61503-ND,HS-61503-ND,,false,2022,6911491.38,Interagency transfer,2022-08-10,SYNTHETIC-DEMO
TXN-001089,HS-61503-ND,HS-61503-ND,,false,2022,5141338.86,Grant award payment,2021-12-03,SYNTHETIC-DEMO
TXN-001090,HS 61503 ND,HS-61503-ND,,false,2022,4000611.43,Vendor / contract payment,2022-02-13,SYNTHETIC-DEMO
TXN-001091,HS/61503/ND,HS-61503-ND,,false,2022,6006040.76,Interagency transfer,2021-11-05,SYNTHETIC-DEMO
TXN-001092,HS-61503-ND,HS-61503-ND,,false,2022,4149630.54,Direct assistance payment,2021-12-01,SYNTHETIC-DEMO
TXN-001093,HS-61503-ND,HS-61503-ND,,false,2022,6798088.80,Grant award payment,2022-08-19,SYNTHETIC-DEMO
TXN-001094,HS-61503-ND,HS-61503-ND,,false,2022,4709097.57,Vendor / contract payment,2021-10-29,SYNTHETIC-DEMO
TXN-001095,HS-55501-ND,HS-55501-ND,,false,2022,6557245.37,Grant award payment,2022-04-15,SYNTHETIC-DEMO
TXN-001096,HS-55501-ND,HS-55501-ND,,false,2022,6102447.59,Direct assistance payment,2022-04-29,SYNTHETIC-DEMO
TXN-001097,HS-55501-ND,HS-55501-ND,,false,2022,5542408.82,Grant award payment,2022-02-18,SYNTHETIC-DEMO
TXN-001098,HS-55501-ND,HS-55501-ND,,false,2022,6419410.39,Vendor / contract payment,2022-06-28,SYNTHETIC-DEMO
TXN-001099,HS-55501-ND,HS-55501-ND,,false,2022,4289999.39,Grant award payment,2022-07-28,SYNTHETIC-DEMO
TXN-001100,HS-55501-ND,HS-55501-ND,,false,2022,3317409.65,Interagency transfer,2022-05-05,SYNTHETIC-DEMO
TXN-001101,HS-55501-ND,HS-55501-ND,,false,2022,8089696.81,Grant award payment,2022-02-18,SYNTHETIC-DEMO
TXN-001102,HS-55501-ND,HS-55501-ND,,false,2022,8033532.94,Vendor / contract payment,2022-02-26,SYNTHETIC-DEMO
TXN-001103,HS-55501-ND,HS-55501-ND,,false,2022,3647849.04,Vendor / contract payment,2021-12-10,SYNTHETIC-DEMO
TXN-001104,HS-97067-ND,HS-97067-ND,,false,2023,6783993.90,Grant award payment,2023-06-16,SYNTHETIC-DEMO
TXN-001105,HS-97067-ND,HS-97067-ND,,false,2023,4236822.78,Interagency transfer,2023-06-25,SYNTHETIC-DEMO
TXN-001106,HS/97067/ND,HS-97067-ND,,false,2023,6865595.83,Interagency transfer,2023-02-15,SYNTHETIC-DEMO
TXN-001107,HS-97067-ND,HS-97067-ND,,false,2023,3965205.67,Interagency transfer,2023-04-06,SYNTHETIC-DEMO
TXN-001108,HS-97067-ND,HS-97067-ND,,false,2023,4024245.85,Grant award payment,2023-02-12,SYNTHETIC-DEMO
TXN-001109,HS-97067-ND,HS-97067-ND,,false,2023,6533835.64,Direct assistance payment,2023-04-17,SYNTHETIC-DEMO
TXN-001110,HS-97067-ND,HS-97067-ND,,false,2023,5321059.66,Grant award payment,2023-03-20,SYNTHETIC-DEMO
TXN-001111,HS 97067 ND,HS-97067-ND,,false,2023,5405523.94,Direct assistance payment,2023-09-18,SYNTHETIC-DEMO
TXN-001112,HS-97067-ND,HS-97067-ND,,false,2023,4172043.12,Grant award payment,2022-12-08,SYNTHETIC-DEMO
TXN-001113,HS-97067-ND,HS-97067-ND,,false,2023,3327231.15,Grant award payment,2023-01-24,SYNTHETIC-DEMO
TXN-001114,HS-97067-ND,HS-97067-ND,,false,2023,7573816.42,Direct assistance payment,2023-02-22,SYNTHETIC-DEMO
TXN-001115,HS 97067 ND,HS-97067-ND,,false,2023,4999450.08,Vendor / contract payment,2023-07-19,SYNTHETIC-DEMO
TXN-001116,hs-97067-nd,HS-97067-ND,,false,2023,3351175.96,Vendor / contract payment,2023-09-09,SYNTHETIC-DEMO
TXN-001117,HS-61501-ND,HS-61501-ND,,false,2023,4879666.16,Vendor / contract payment,2023-06-25,SYNTHETIC-DEMO
TXN-001118,HS-61501-ND,HS-61501-ND,,false,2023,4437044.66,Grant award payment,2023-07-14,SYNTHETIC-DEMO
TXN-001119,HS-61501-ND,HS-61501-ND,,false,2023,5861701.73,Grant award payment,2023-06-19,SYNTHETIC-DEMO
TXN-001120,HS-61501-ND,HS-61501-ND,,false,2023,5383153.25,Grant award payment,2023-06-30,SYNTHETIC-DEMO
TXN-001121,HS-61501-ND,HS-61501-ND,,false,2023,5631950.95,Grant award payment,2023-09-19,SYNTHETIC-DEMO
TXN-001122,HS-61501-ND,HS-61501-ND,,false,2023,5217515.03,Grant award payment,2022-10-14,SYNTHETIC-DEMO
TXN-001123,HS-61501-ND,HS-61501-ND,,false,2023,7149532.64,Grant award payment,2023-09-23,SYNTHETIC-DEMO
TXN-001124,HS-61501-ND,HS-61501-ND,,false,2023,5635237.01,Grant award payment,2023-08-22,SYNTHETIC-DEMO
TXN-001125,HS-61501-ND,HS-61501-ND,,false,2023,5645080.85,Vendor / contract payment,2023-01-20,SYNTHETIC-DEMO
TXN-001126,HS-61501-ND,HS-61501-ND,,false,2023,6158367.44,Interagency transfer,2023-06-02,SYNTHETIC-DEMO
TXN-001127,HS-61501-ND,HS-61501-ND,,false,2023,4445871.85,Grant award payment,2023-05-22,SYNTHETIC-DEMO
TXN-001128,HS-61501-ND,HS-61501-ND,,false,2023,6114878.43,Direct assistance payment,2023-01-02,SYNTHETIC-DEMO
TXN-001129,HS-61502-ND,HS-61502-ND,,false,2023,6250279.55,Grant award payment,2023-08-24,SYNTHETIC-DEMO
TXN-001130,HS-61502-ND,HS-61502-ND,,false,2023,3071127.34,Grant award payment,2023-03-20,SYNTHETIC-DEMO
TXN-001131,HS-61502-ND,HS-61502-ND,,false,2023,7185441.53,Grant award payment,2023-08-14,SYNTHETIC-DEMO
TXN-001132,HS-61502-ND,HS-61502-ND,,false,2023,4562987.58,Grant award payment,2023-02-13,SYNTHETIC-DEMO
TXN-001133,HS-61502-ND,HS-61502-ND,,false,2023,6417150.82,Grant award payment,2023-04-03,SYNTHETIC-DEMO
TXN-001134,HS-61502-ND,HS-61502-ND,,false,2023,4851973.70,Grant award payment,2023-02-17,SYNTHETIC-DEMO
TXN-001135,HS-61502-ND,HS-61502-ND,,false,2023,6389205.93,Grant award payment,2023-02-26,SYNTHETIC-DEMO
TXN-001136,HS-61502-ND,HS-61502-ND,,false,2023,7126161.71,Interagency transfer,2023-06-08,SYNTHETIC-DEMO
TXN-001137,HS-61502-ND,HS-61502-ND,,false,2023,4601427.16,Grant award payment,2023-09-04,SYNTHETIC-DEMO
TXN-001138,HS-61502-ND,HS-61502-ND,,false,2023,6578356.26,Grant award payment,2023-03-17,SYNTHETIC-DEMO
TXN-001139,HS-61502-ND,HS-61502-ND,,false,2023,5827466.04,Interagency transfer,2023-09-18,SYNTHETIC-DEMO
TXN-001140,HS 61502 ND,HS-61502-ND,,false,2023,3698422.38,Direct assistance payment,2022-10-21,SYNTHETIC-DEMO
TXN-001141,HS-61503-ND,HS-61503-ND,,false,2023,9575077.27,Grant award payment,2023-02-14,SYNTHETIC-DEMO
TXN-001142,HS-61503-ND,HS-61503-ND,,false,2023,5418898.14,Direct assistance payment,2023-07-09,SYNTHETIC-DEMO
TXN-001143,HS-61503-ND,HS-61503-ND,,false,2023,4872145.21,Vendor / contract payment,2023-09-07,SYNTHETIC-DEMO
TXN-001144,HS-61503-ND,HS-61503-ND,,false,2023,4765705.67,Grant award payment,2023-04-08,SYNTHETIC-DEMO
TXN-001145,HS-61503-ND,HS-61503-ND,,false,2023,4664441.94,Grant award payment,2023-02-24,SYNTHETIC-DEMO
TXN-001146,HS 61503 ND,HS-61503-ND,,false,2023,4245483.89,Vendor / contract payment,2022-10-28,SYNTHETIC-DEMO
TXN-001147,HS-61503-ND,HS-61503-ND,,false,2023,5554658.06,Vendor / contract payment,2023-07-09,SYNTHETIC-DEMO
TXN-001148,HS-61503-ND,HS-61503-ND,,false,2023,7749875.93,Grant award payment,2023-06-11,SYNTHETIC-DEMO
TXN-001149,HS-61503-ND,HS-61503-ND,,false,2023,4850376.87,Interagency transfer,2023-08-22,SYNTHETIC-DEMO
TXN-001150,HS-61503-ND,HS-61503-ND,,false,2023,6452363.88,Grant award payment,2023-03-01,SYNTHETIC-DEMO
TXN-001151,HS-61503-ND,HS-61503-ND,,false,2023,3933765.77,Grant award payment,2022-10-17,SYNTHETIC-DEMO
TXN-001152,HS-61503-ND,HS-61503-ND,,false,2023,4477207.37,Grant award payment,2022-12-26,SYNTHETIC-DEMO
TXN-001153,HS-55501-ND,HS-55501-ND,,false,2023,7017855.82,Grant award payment,2022-11-08,SYNTHETIC-DEMO
TXN-001154,HS/55501/ND,HS-55501-ND,,false,2023,4697964.29,Vendor / contract payment,2023-02-03,SYNTHETIC-DEMO
TXN-001155,HS-55501-ND,HS-55501-ND,,false,2023,4338900.56,Grant award payment,2023-08-21,SYNTHETIC-DEMO
TXN-001156,HS-55501-ND,HS-55501-ND,,false,2023,3569562.35,Grant award payment,2023-02-18,SYNTHETIC-DEMO
TXN-001157,HS-55501-ND,HS-55501-ND,,false,2023,5243634.56,Grant award payment,2023-05-30,SYNTHETIC-DEMO
TXN-001158,HS-55501-ND,HS-55501-ND,,false,2023,4135037.48,Grant award payment,2023-02-22,SYNTHETIC-DEMO
TXN-001159,HS-55501-ND,HS-55501-ND,,false,2023,4649736.88,Grant award payment,2022-10-29,SYNTHETIC-DEMO
TXN-001160,HS-55501-ND,HS-55501-ND,,false,2023,6050936.25,Interagency transfer,2023-01-20,SYNTHETIC-DEMO
TXN-001161,HS-55501-ND,HS-55501-ND,,false,2023,7230022.51,Direct assistance payment,2023-05-28,SYNTHETIC-DEMO
TXN-001162,HS-55501-ND,HS-55501-ND,,false,2023,6066001.89,Interagency transfer,2023-09-17,SYNTHETIC-DEMO
TXN-001163,HS-55501-ND,HS-55501-ND,,false,2023,7506900.64,Direct assistance payment,2023-02-07,SYNTHETIC-DEMO
TXN-001164,HS-55501-ND,HS-55501-ND,,false,2023,6053446.77,Vendor / contract payment,2023-07-27,SYNTHETIC-DEMO
TXN-001165,HS-97067-ND,HS-97067-ND,,false,2024,5971683.78,Vendor / contract payment,2024-09-17,SYNTHETIC-DEMO
TXN-001166,HS-97067-ND,HS-97067-ND,,false,2024,4740275.52,Direct assistance payment,2024-04-06,SYNTHETIC-DEMO
TXN-001167,HS-97067-ND,HS-97067-ND,,false,2024,4707085.47,Grant award payment,2023-11-10,SYNTHETIC-DEMO
TXN-001168,HS-97067-ND,HS-97067-ND,,false,2024,6774117.04,Grant award payment,2023-12-15,SYNTHETIC-DEMO
TXN-001169,HS-97067-ND,HS-97067-ND,,false,2024,7846478.77,Direct assistance payment,2024-01-02,SYNTHETIC-DEMO
TXN-001170,HS-97067-ND,HS-97067-ND,,false,2024,4615195.81,Grant award payment,2024-05-29,SYNTHETIC-DEMO
TXN-001171,HS-97067-ND,HS-97067-ND,,false,2024,5328022.27,Vendor / contract payment,2024-05-16,SYNTHETIC-DEMO
TXN-001172,HS-97067-ND,HS-97067-ND,,false,2024,7272209.25,Direct assistance payment,2024-03-02,SYNTHETIC-DEMO
TXN-001173,HS-97067-ND,HS-97067-ND,,false,2024,3963891.79,Interagency transfer,2024-03-03,SYNTHETIC-DEMO
TXN-001174,HS-97067-ND,HS-97067-ND,,false,2024,4587048.46,Direct assistance payment,2024-01-29,SYNTHETIC-DEMO
TXN-001175,HS-97067-ND,HS-97067-ND,,false,2024,5338567.81,Vendor / contract payment,2023-12-25,SYNTHETIC-DEMO
TXN-001176,HS-97067-ND,HS-97067-ND,,false,2024,4646417.94,Grant award payment,2023-11-11,SYNTHETIC-DEMO
TXN-001177,HS-97067-ND,HS-97067-ND,,false,2024,4097006.09,Grant award payment,2024-03-28,SYNTHETIC-DEMO
TXN-001178,HS-61501-ND,HS-61501-ND,,false,2024,6904676.33,Interagency transfer,2023-10-01,SYNTHETIC-DEMO
TXN-001179,HS-61501-ND,HS-61501-ND,,false,2024,5013823.35,Grant award payment,2024-06-13,SYNTHETIC-DEMO
TXN-001180,HS-61501-ND,HS-61501-ND,,false,2024,2888136.27,Grant award payment,2024-06-23,SYNTHETIC-DEMO
TXN-001181,HS-61501-ND,HS-61501-ND,,false,2024,6557834.78,Vendor / contract payment,2024-09-01,SYNTHETIC-DEMO
TXN-001182,HS-61501-ND,HS-61501-ND,,false,2024,6599483.16,Vendor / contract payment,2024-03-30,SYNTHETIC-DEMO
TXN-001183,HS-61501-ND,HS-61501-ND,,false,2024,5922518.30,Grant award payment,2023-12-04,SYNTHETIC-DEMO
TXN-001184,HS-61501-ND,HS-61501-ND,,false,2024,5925952.75,Vendor / contract payment,2024-04-29,SYNTHETIC-DEMO
TXN-001185,HS-61501-ND,HS-61501-ND,,false,2024,6866059.94,Direct assistance payment,2024-05-15,SYNTHETIC-DEMO
TXN-001186,HS-61501-ND,HS-61501-ND,,false,2024,5909938.44,Vendor / contract payment,2023-12-11,SYNTHETIC-DEMO
TXN-001187,HS-61501-ND,HS-61501-ND,,false,2024,4278245.05,Grant award payment,2024-08-03,SYNTHETIC-DEMO
TXN-001188,HS-61501-ND,HS-61501-ND,,false,2024,6753271.21,Grant award payment,2024-02-14,SYNTHETIC-DEMO
TXN-001189,HS/61501/ND,HS-61501-ND,,false,2024,3603870.48,Direct assistance payment,2024-08-26,SYNTHETIC-DEMO
TXN-001190,HS-61501-ND,HS-61501-ND,,false,2024,2664189.94,Grant award payment,2024-08-26,SYNTHETIC-DEMO
TXN-001191,HS-61502-ND,HS-61502-ND,,false,2024,6110266.74,Grant award payment,2023-10-10,SYNTHETIC-DEMO
TXN-001192,HS-61502-ND,HS-61502-ND,,false,2024,7050654.52,Vendor / contract payment,2024-02-29,SYNTHETIC-DEMO
TXN-001193,HS-61502-ND,HS-61502-ND,,false,2024,4656078.40,Grant award payment,2024-05-29,SYNTHETIC-DEMO
TXN-001194,HS-61502-ND,HS-61502-ND,,false,2024,4825055.05,Grant award payment,2024-07-28,SYNTHETIC-DEMO
TXN-001195,HS-61502-ND,HS-61502-ND,,false,2024,5004440.68,Grant award payment,2024-02-22,SYNTHETIC-DEMO
TXN-001196,HS-61502-ND,HS-61502-ND,,false,2024,7214468.41,Grant award payment,2024-09-06,SYNTHETIC-DEMO
TXN-001197,HS-61502-ND,HS-61502-ND,,false,2024,6780381.44,Grant award payment,2024-01-01,SYNTHETIC-DEMO
TXN-001198,HS-61502-ND,HS-61502-ND,,false,2024,5560645.94,Grant award payment,2024-01-03,SYNTHETIC-DEMO
TXN-001199,HS-61502-ND,HS-61502-ND,,false,2024,3465711.70,Vendor / contract payment,2024-07-19,SYNTHETIC-DEMO
TXN-001200,HS-61502-ND,HS-61502-ND,,false,2024,7281605.19,Vendor / contract payment,2024-07-25,SYNTHETIC-DEMO
TXN-001201,HS-61502-ND,HS-61502-ND,,false,2024,3037989.75,Direct assistance payment,2024-06-09,SYNTHETIC-DEMO
TXN-001202,HS-61502-ND,HS-61502-ND,,false,2024,2997890.65,Vendor / contract payment,2024-04-02,SYNTHETIC-DEMO
TXN-001203,HS-61502-ND,HS-61502-ND,,false,2024,5902811.53,Vendor / contract payment,2024-05-04,SYNTHETIC-DEMO
TXN-001204,HS-61503-ND,HS-61503-ND,,false,2024,3371428.81,Grant award payment,2024-01-25,SYNTHETIC-DEMO
TXN-001205,HS-61503-ND,HS-61503-ND,,false,2024,6854780.65,Direct assistance payment,2024-07-28,SYNTHETIC-DEMO
TXN-001206,HS-61503-ND,HS-61503-ND,,false,2024,5092985.61,Grant award payment,2024-03-25,SYNTHETIC-DEMO
TXN-001207,HS/61503/ND,HS-61503-ND,,false,2024,3405702.40,Direct assistance payment,2024-07-05,SYNTHETIC-DEMO
TXN-001208,HS-61503-ND,HS-61503-ND,,false,2024,5061793.17,Vendor / contract payment,2023-10-17,SYNTHETIC-DEMO
TXN-001209,HS-61503-ND,HS-61503-ND,,false,2024,4652346.61,Vendor / contract payment,2024-07-05,SYNTHETIC-DEMO
TXN-001210,HS-61503-ND,HS-61503-ND,,false,2024,6845804.30,Grant award payment,2024-06-24,SYNTHETIC-DEMO
TXN-001211,HS-61503-ND,HS-61503-ND,,false,2024,6426353.60,Vendor / contract payment,2024-02-07,SYNTHETIC-DEMO
TXN-001212,HS-61503-ND,HS-61503-ND,,false,2024,5922130.81,Grant award payment,2024-05-15,SYNTHETIC-DEMO
TXN-001213,HS-61503-ND,HS-61503-ND,,false,2024,6348860.76,Interagency transfer,2023-10-16,SYNTHETIC-DEMO
TXN-001214,HS-61503-ND,HS-61503-ND,,false,2024,4513892.18,Grant award payment,2023-10-22,SYNTHETIC-DEMO
TXN-001215,HS-61503-ND,HS-61503-ND,,false,2024,5873647.65,Grant award payment,2023-11-14,SYNTHETIC-DEMO
TXN-001216,HS-61503-ND,HS-61503-ND,,false,2024,5518273.45,Interagency transfer,2023-10-16,SYNTHETIC-DEMO
TXN-001217,HS-55501-ND,HS-55501-ND,,false,2024,5154685.02,Grant award payment,2024-02-12,SYNTHETIC-DEMO
TXN-001218,HS-55501-ND,HS-55501-ND,,false,2024,7764928.65,Grant award payment,2024-07-18,SYNTHETIC-DEMO
TXN-001219,HS-55501-ND,HS-55501-ND,,false,2024,6212338.91,Grant award payment,2024-07-09,SYNTHETIC-DEMO
TXN-001220,HS-55501-ND,HS-55501-ND,,false,2024,6099780.10,Vendor / contract payment,2024-08-07,SYNTHETIC-DEMO
TXN-001221,HS-55501-ND,HS-55501-ND,,false,2024,5181732.85,Direct assistance payment,2024-01-02,SYNTHETIC-DEMO
TXN-001222,HS-55501-ND,HS-55501-ND,,false,2024,8099022.28,Grant award payment,2023-11-21,SYNTHETIC-DEMO
TXN-001223,HS-55501-ND,HS-55501-ND,,false,2024,5183994.19,Grant award payment,2024-03-22,SYNTHETIC-DEMO
TXN-001224,HS-55501-ND,HS-55501-ND,,false,2024,3546099.67,Grant award payment,2024-07-29,SYNTHETIC-DEMO
TXN-001225,hs-55501-nd,HS-55501-ND,,false,2024,6071475.43,Grant award payment,2023-10-30,SYNTHETIC-DEMO
TXN-001226,HS-55501-ND,HS-55501-ND,,false,2024,5108273.98,Grant award payment,2024-03-23,SYNTHETIC-DEMO
TXN-001227,HS-55501-ND,HS-55501-ND,,false,2024,3708671.10,Grant award payment,2024-07-10,SYNTHETIC-DEMO
TXN-001228,HS/55501/ND,HS-55501-ND,,false,2024,7756997.82,Grant award payment,2024-05-06,SYNTHETIC-DEMO
TXN-001229,HS-97067-ND,HS-97067-ND,,false,2025,3343506.38,Vendor / contract payment,2025-07-09,SYNTHETIC-DEMO
TXN-001230,HS-97067-ND,HS-97067-ND,,false,2025,5456899.93,Vendor / contract payment,2024-11-08,SYNTHETIC-DEMO
TXN-001231,HS-97067-ND,HS-97067-ND,,false,2025,5093803.18,Grant award payment,2025-09-01,SYNTHETIC-DEMO
TXN-001232,HS-97067-ND,HS-97067-ND,,false,2025,4380843.22,Vendor / contract payment,2025-02-09,SYNTHETIC-DEMO
TXN-001233,HS-97067-ND,HS-97067-ND,,false,2025,6960742.12,Direct assistance payment,2025-02-02,SYNTHETIC-DEMO
